"OBJECTID","COBAMA","SUBTIPO_LO","TIPO_LOTE","CBML","FORMA","NUMERO_EDI","AREA_LOTE","X_MAGNAMED","Y_MAGNAMED","ESTACIONMASCERCANA","DISTANCIAAESTACI0N","COMUNA"
1925,"0717001",1,"Normal","07170010023",,0,"325,98","832195,9911","1185677,689","Estación Robledo","162,437483605585","07"
6678,"0717999",1,"Via","07179990003",,0,"3348,47","832123,1205","1185614,0363","Estación Robledo","221,279318704172","07"
6679,"0717001",1,"Normal","07170010025",,0,"1335,74","832211,713","1185687,866","Estación Robledo","148,603869764147","07"
13511,"0717001",1,"Normal","07170010024",,0,"7471,85","832163,2285","1185652,0195","Estación Robledo","194,009188045557","07"
14245,"0717002",1,"Lote","07170020268",,0,"771,97","832055,8136","1185645,4694","Estación Robledo","301,562744754585","07"
107,"0702005",1,"Normal","07020050019",,0,"1425,73","833610,7853","1185668,012","Parada Pilarica","64,6590386587767","07"
4415,"0702005",1,"Normal","07020050002",,0,"8364,42","833574,9498","1185616,8817","Parada Pilarica","106,739330241794","07"
5953,"0702005",1,"Normal","07020050018",,0,"2103,37","833590,7239","1185681,9896","Parada Pilarica","52,6566955077014","07"
77,"0702005",1,"Normal","07020050001",,0,"6974,48","833661,3442","1185625,2099","Parada Pilarica","120,899740741165","07"
78,"0702005",1,"Normal","07020050033",,0,"172,77","833689,6042","1185661,6609","Parada Pilarica","109,702299955073","07"
2989,"0702005",1,"Normal","07020050032",,0,"169,26","833690,8972","1185669,7173","Parada Pilarica","105,703418462576","07"
10728,"0702005",1,"Normal","07020050034",,0,"152,94","833688,3142","1185654,0071","Parada Pilarica","113,872133848256","07"
13832,"0702005",1,"Normal","07020050031",,0,"250,66","833692,0115","1185679,8921","Parada Pilarica","100,931098854982","07"
2988,"0702005",1,"Normal","07020050003",,0,"48,6","833528,5808","1185677,5741","Parada Pilarica","94,7339920792624","07"
6707,"0702005",1,"Normal","07020050005",,0,"71,4","833523,3","1185685,7675","Parada Pilarica","94,7803127936385","07"
10820,"0702005",1,"Normal","07020050011",,0,"411,32","833561,1827","1185688,7552","Parada Pilarica","62,4326295833903","07"
13607,"0702005",1,"Normal","07020050006",,0,"165,78","833521,022","1185691,3348","Parada Pilarica","94,2036876745189","07"
287314,"0702005",1,"Normal","07020050012",,0,"63,78","833546,6171","1185689,5391","Parada Pilarica","73,0860593925546","07"
287991,"0702005",1,"Normal","07020050004",,0,"49,99","833528,6926","1185683,3745","Parada Pilarica","91,3923188059286","07"
36,"0702002",1,"Normal","07020020006",,0,"398,08","833393,4183","1185667,3029","Parada Pilarica","222,129520736025","07"
574,"0702002",1,"Normal","07020020001",,0,"1698,87","833420,7573","1185670,0525","Parada Pilarica","195,26509835958","07"
2327,"0702001",1,"Normal","07020010061",,0,"2747,02","833192,6552","1185608,0174","Parada Pedro Nel Gómez","229,325148795577","07"
4300,"0702001",1,"Normal","07020010011",,0,"3732,58","833257,6738","1185637,0998","Parada Pedro Nel Gómez","293,19279189362","07"
4302,"0702002",1,"Normal","07020020003",,0,"4779,41","833349,8752","1185678,4954","Parada Pilarica","261,510276843573","07"
4499,"0702001",1,"Normal","07020010013",,0,"552,77","833298,8486","1185649,2798","Parada Pilarica","317,991834825356","07"
4505,"0702001",1,"Normal","07020010059",,0,"340,23","833294,5333","1185659,5431","Parada Pilarica","319,651773875899","07"
6263,"0702001",1,"Normal","07020010062",,0,"2714,71","833222,2938","1185621,3893","Parada Pedro Nel Gómez","257,955544824301","07"
7674,"0702002",1,"Normal","07020020002",,0,"1038,35","833385,5373","1185639,1191","Parada Pilarica","239,237264252071","07"
9390,"0702001",1,"Normal","07020010015",,0,"428,78","833311,6647","1185621,5169","Parada Pilarica","314,37424717624","07"
13669,"0702001",1,"Normal","07020010014",,0,"726,69","833305,5067","1185634,6911","Parada Pilarica","315,79783849788","07"
16731,"0702001",1,"Normal","07020010008",,0,"6043,32","833142,9357","1185577,8451","Parada Pedro Nel Gómez","186,30946630327","07"
18223,"0702002",1,"Normal","07020020005",,0,"392,65","833395,7647","1185687,3025","Parada Pilarica","214,797660807761","07"
951,"0703002",1,"Normal","07030020139",,0,"70,66","832695,3844","1185452,2852","Parada Pedro Nel Gómez","323,449680254964","07"
1092,"0703002",1,"Lote","07030020145",,0,"20,23","832438,3983","1185522,9821","Estación Robledo","157,502949890182","07"
2314,"0703002",1,"Normal","07030020007",,0,"399,44","832489,8302","1185552,6137","Estación Robledo","169,289480634542","07"
2463,"0703002",1,"Normal","07030020107",,0,"391,59","832483,1494","1185556,3162","Estación Robledo","161,753808199476","07"
2478,"0703002",1,"Lote","07030020146",,0,"40,92","832444,1748","1185532,996","Estación Robledo","152,208547145179","07"
2528,"0703002",1,"Normal","07030020017",,0,"642,39","832648,3672","1185485,9583","Estación Robledo","338,168596132266","07"
3088,"0703002",1,"Normal","07030020016",,0,"316,89","832637,5658","1185491,3839","Estación Robledo","326,1041126311","07"
3321,"0703002",1,"Normal","07030020019",,0,"241,45","832705,9964","1185464,6064","Parada Pedro Nel Gómez","307,795123968489","07"
3595,"0703002",1,"Normal","07030020022",,0,"248,28","832750,9338","1185434,0692","Parada Pedro Nel Gómez","291,066144270439","07"
5970,"0703002",1,"Normal","07030020005",,0,"898,56","832466,2688","1185545,785","Estación Robledo","156,383683586744","07"
8979,"0703002",1,"Lote","07030020004",,0,"612,62","832461,7154","1185564,3881","Estación Robledo","140,172572472737","07"
12495,"0703002",1,"Normal","07030020138",,0,"152,74","832738,9737","1185424,9617","Parada Pedro Nel Gómez","298,604858249028","07"
12496,"0703002",1,"Normal","07030020028",,0,"259,12","832797,1344","1185403,5539","Parada Pedro Nel Gómez","283,161445103347","07"
12673,"0703002",1,"Normal","07030020008",,0,"325,86","832473,2494","1185522,6453","Estación Robledo","178,23924198156","07"
13628,"0703002",1,"Lote","07030020020",,0,"384,65","832713,3286","1185453,3649","Parada Pedro Nel Gómez","308,060502896075","07"
13825,"0703002",1,"Normal","07030020018",,0,"116,72","832661,6807","1185487,9676","Parada Pedro Nel Gómez","335,128373370043","07"
16129,"0703002",1,"Normal","07030020151",,0,"369,16","832670,2697","1185488,3692","Parada Pedro Nel Gómez","338,229331366546","07"
16884,"0703002",1,"Normal","07030020021",,0,"386,03","832723,6314","1185447,248","Parada Pedro Nel Gómez","303,418814448552","07"
18334,"0703002",1,"Normal","07030020026",,0,"286,38","832764,6677","1185424,276","Parada Pedro Nel Gómez","288,147612965754","07"
18335,"0703002",1,"Normal","07030020027",,0,"284,51","832790,131","1185408,1485","Parada Pedro Nel Gómez","283,703272732628","07"
285256,"0703002",1,"Normal","07030020137",,0,"71,24","832700,5465","1185449,2475","Parada Pedro Nel Gómez","320,894433289233","07"
321456,"0703002",1,"Normal","07030020159",,0,"9519,34","832695,2025","1185424,8904","Parada Pedro Nel Gómez","331,171565714143","07"
321602,"0703002",1,"Normal","07030020015",,0,"388,19","832629,6764","1185495,7896","Estación Robledo","317,066001178756","07"
321604,"0703002",1,"Normal","07030020163",,0,"8890,86","832544,849","1185517,9175","Estación Robledo","234,112928182505","07"
254,"0707010",1,"Normal","07070100055",,0,"61,61","833627,875","1185976,1776","Parada Pilarica","245,640282143548","07"
377,"0707010",1,"Normal","07070100052",,0,"59,9","833618,1698","1185985,3753","Parada Pilarica","254,174736714525","07"
1120,"0707002",1,"Normal","07070020031",,0,"61,33","833528,2762","1185916,5278","Parada Pilarica","200,416292915191","07"
1306,"0707002",1,"Normal","07070020034",,0,"61,33","833538,3854","1185907,0981","Parada Pilarica","187,869548830846","07"
1704,"0707007",1,"Normal","07070070038",,0,"60,85","833563,9204","1185933,7834","Parada Pilarica","206,418673881626","07"
1706,"0707007",1,"Normal","07070070004",,0,"62,52","833567,3765","1185911,3351","Parada Pilarica","183,672263662547","07"
2331,"0707008",1,"Normal","07070080055",,0,"59,62","833595,9428","1185954,9532","Parada Pilarica","223,576886827424","07"
2332,"0707008",1,"Normal","07070080008",,0,"63,45","833579,8232","1185951,2051","Parada Pilarica","221,131711887909","07"
2335,"0707008",1,"Normal","07070080057",,0,"59,3","833602,4307","1185948,7467","Parada Pilarica","217,15947334733","07"
2544,"0707010",1,"Normal","07070100003",,0,"62,54","833621,3309","1185963,0962","Parada Pilarica","232,045574223378","07"
2550,"0707010",1,"Normal","07070100001",,0,"62,07","833627,8372","1185956,8603","Parada Pilarica","226,344521094197","07"
2661,"0707010",1,"Normal","07070100002",,0,"62,62","833624,6183","1185960,0007","Parada Pilarica","229,193660308854","07"
3059,"0707008",1,"Normal","07070080007",,0,"62,98","833583,0878","1185948,0814","Parada Pilarica","217,655503970667","07"
3184,"0707009",1,"Normal","07070090028",,0,"119,29","833669,8446","1185997,1375","Parada Pilarica","273,275441425124","07"
3699,"0707007",1,"Normal","07070070040",,0,"62,37","833570,4745","1185927,5744","Parada Pilarica","199,057142444578","07"
3714,"0707007",1,"Normal","07070070007",,0,"62,77","833557,5923","1185920,6648","Parada Pilarica","195,018938400845","07"
3715,"0707007",1,"Normal","07070070003",,0,"62,8","833570,6551","1185908,2558","Parada Pilarica","179,984151755104","07"
3716,"0707007",1,"Normal","07070070002",,0,63,"833573,8917","1185905,1245","Parada Pilarica","176,290212238171","07"
4249,"0707010",1,"Normal","07070100008",,0,"62,15","833605,3109","1185978,5056","Parada Pilarica","246,984364556966","07"
4507,"0707008",1,"Normal","07070080010",,0,"62,23","833573,3445","1185957,3622","Parada Pilarica","228,097734654586","07"
4725,"0707008",1,"Normal","07070080006",,0,"61,71","833586,2733","1185944,96","Parada Pilarica","214,227807214152","07"
5297,"0707007",1,"Normal","07070070001",,0,"64,05","833577,1714","1185901,9887","Parada Pilarica","172,623500358784","07"
5722,"0707009",1,"Normal","07070090024",,0,"60,84","833655,9762","1185982,9535","Parada Pilarica","256,396701678917","07"
6292,"0707010",1,"Normal","07070100054",,0,"64,12","833624,5948","1185979,2565","Parada Pilarica","248,447099707144","07"
6607,"0707009",1,"Normal","07070090026",,0,"62,58","833662,0118","1185989,3926","Parada Pilarica","263,952020620527","07"
6789,"0707002",1,"Normal","07070020040",,0,"67,05","833558,1313","1185888,636","Parada Pilarica","163,923503761765","07"
7665,"0707008",1,"Normal","07070080009",,0,"62,43","833576,5713","1185954,3059","Parada Pilarica","224,620968508502","07"
7666,"0707008",1,"Normal","07070080002",,0,"64,58","833599,177","1185932,5615","Parada Pilarica","201,007680905778","07"
8347,"0707007",1,"Normal","07070070045",,0,"64,05","833586,8462","1185912,1083","Parada Pilarica","181,376196220607","07"
8349,"0707007",1,"Normal","07070070009",,0,"62,56","833551,1022","1185926,7763","Parada Pilarica","202,619451851676","07"
9270,"0707008",1,"Normal","07070080001",,0,"61,79","833602,4318","1185929,4396","Parada Pilarica","197,795386872936","07"
9479,"0707008",1,"Normal","07070080054",,0,"63,2","833592,7712","1185958,0616","Parada Pilarica","226,852071748527","07"
9481,"0707008",1,"Normal","07070080059",,0,"63,39","833608,8528","1185942,582","Parada Pilarica","210,971066912681","07"
10893,"0707008",1,"Normal","07070080053",,0,"63,43","833589,4656","1185961,2316","Parada Pilarica","230,237770233934","07"
11286,"0707010",1,"Normal","07070100005",,0,"63,64","833614,9474","1185969,2525","Parada Pilarica","237,877263185272","07"
11436,"0707002",1,"Normal","07070020037",,0,"61,32","833548,3292","1185897,9804","Parada Pilarica","175,867652232014","07"
11538,"0707007",1,"Normal","07070070039",,0,"63,73","833567,1924","1185930,7158","Parada Pilarica","202,758214770188","07"
11545,"0707002",1,"Normal","07070020030",,0,"61,35","833524,988","1185919,6007","Parada Pilarica","204,538608356907","07"
12881,"0707007",1,"Normal","07070070044",,0,63,"833583,5668","1185915,2442","Parada Pilarica","184,870695614412","07"
12883,"0707007",1,"Normal","07070070008",,0,"61,33","833554,3362","1185923,7132","Parada Pilarica","198,801142691239","07"
13394,"0707002",1,"Normal","07070020035",,0,"61,32","833541,7045","1185904,0591","Parada Pilarica","183,844314563404","07"
13395,"0707002",1,"Normal","07070020036",,0,"61,33","833545,0067","1185900,9936","Parada Pilarica","179,822607778235","07"
13690,"0707008",1,"Normal","07070080052",,0,"61,76","833586,192","1185964,3625","Parada Pilarica","233,622669797185","07"
14009,"0707008",1,"Normal","07070080060",,0,"61,11","833612,0995","1185939,4755","Parada Pilarica","207,928059929972","07"
14011,"0707008",1,"Normal","07070080003",,0,"62,77","833595,9053","1185935,7198","Parada Pilarica","204,306497514808","07"
14026,"0707010",1,"Normal","07070100057",,0,"64,32","833634,3086","1185969,9939","Parada Pilarica","240,140829560751","07"
14117,"0707008",1,"Normal","07070080004",,0,"60,49","833592,7278","1185938,7685","Parada Pilarica","207,537265341512","07"
14232,"0707010",1,"Normal","07070100058",,0,"60,88","833637,4958","1185966,8453","Parada Pilarica","237,409094587157","07"
14502,"0707002",1,"Normal","07070020039",,0,63,"833554,7638","1185891,8351","Parada Pilarica","167,98853739829","07"
14798,"0707007",1,"Normal","07070070005",,0,"63,04","833564,1204","1185914,4528","Parada Pilarica","187,428615323134","07"
15155,"0707010",1,"Normal","07070100056",,0,"61,74","833631,0146","1185973,0764","Parada Pilarica","242,847673244836","07"
15679,"0707009",1,"Normal","07070090027",,0,"61,46","833665,016","1185992,6815","Parada Pilarica","267,82403513015","07"
15947,"0707007",1,"Normal","07070070042",,0,"61,25","833576,9903","1185921,3639","Parada Pilarica","191,843301342093","07"
16994,"0707010",1,"Normal","07070100004",,0,"59,77","833618,1676","1185966,1743","Parada Pilarica","234,938985870147","07"
17149,"0707010",1,"Normal","07070100006",,0,"60,58","833611,7176","1185972,3643","Parada Pilarica","240,895699567497","07"
17262,"0707009",1,"Normal","07070090025",,0,61,"833658,964","1185986,1532","Parada Pilarica","260,138596829539","07"
17419,"0707007",1,"Normal","07070070041",,0,"62,98","833573,7542","1185924,465","Parada Pilarica","195,423786739806","07"
17509,"0707007",1,"Normal","07070070037",,0,"61,99","833560,7131","1185936,8238","Parada Pilarica","210,070939782627","07"
17520,"0707002",1,"Normal","07070020033",,0,"61,33","833535,0492","1185910,1838","Parada Pilarica","191,96602846159","07"
17521,"0707002",1,"Normal","07070020038",,0,"61,27","833551,5231","1185894,8862","Parada Pilarica","171,902358623899","07"
18387,"0707008",1,"Normal","07070080058",,0,"61,91","833605,5937","1185945,7198","Parada Pilarica","214,096903987908","07"
18465,"0707010",1,"Normal","07070100007",,0,"61,49","833608,492","1185975,37","Parada Pilarica","243,853119509509","07"
18501,"0707008",1,"Normal","07070080005",,0,"63,98","833589,5491","1185941,8816","Parada Pilarica","210,87508050816","07"
18533,"0707009",1,"Normal","07070090023",,0,"62,58","833652,9406","1185979,7238","Parada Pilarica","252,636857977195","07"
20410,"0707002",1,"Normal","07070020032",,0,"64,4","833531,6611","1185913,3804","Parada Pilarica","196,205095443129","07"
20509,"0707007",1,"Normal","07070070006",,0,"62,52","833560,8453","1185917,5532","Parada Pilarica","191,205352037641","07"
254862,"0707007",1,"Normal","07070070036",,0,"62,97","833557,4615","1185939,9241","Parada Pilarica","213,820806546418","07"
255252,"0707007",1,"Normal","07070070012",,0,"61,01","833541,2761","1185936,1129","Parada Pilarica","214,401366308629","07"
255265,"0707007",1,"Normal","07070070011",,0,"63,63","833544,5263","1185933,0211","Parada Pilarica","210,47701019763","07"
255688,"0707007",1,"Normal","07070070035",,0,"63,55","833554,1627","1185943,0512","Parada Pilarica","217,636506864518","07"
258719,"0707007",1,"Normal","07070070010",,0,"62,95","833547,8331","1185929,8896","Parada Pilarica","206,521633472958","07"
283507,"0707010",1,"Normal","07070100053",,0,62,"833621,3542","1185982,3953","Parada Pilarica","251,365684347084","07"
283532,"0707007",1,"Normal","07070070043",,0,"62,6","833580,248","1185918,3007","Parada Pilarica","188,336388291274","07"
285222,"0707002",1,"Normal","07070020029",,0,"61,51","833521,709","1185922,6852","Parada Pilarica","208,683813714681","07"
287024,"0707008",1,"Normal","07070080056",,0,"64,76","833599,223","1185951,8779","Parada Pilarica","220,372578850357","07"
17,"0707005",1,"Normal","07070050008",,0,"249,35","833727,2604","1185803,0582","Parada Pilarica","140,645101730931","07"
93,"0707004",1,"Normal","07070040032",,0,"197,65","833678,4777","1185806,0173","Parada Pilarica","103,668574255748","07"
138,"0707006",1,"Normal","07070060030",,0,"101,96","833619,3991","1185904,018","Parada Pilarica","172,800372121531","07"
157,"0707006",1,"Normal","07070060022",,0,"104,85","833618,9726","1185886,7481","Parada Pilarica","155,500028800618","07"
158,"0707006",1,"Normal","07070060032",,0,"101,96","833631,3912","1185903,5986","Parada Pilarica","173,73683810816","07"
178,"0707004",1,"Normal","07070040028",,0,"249,2","833700,8175","1185835,3555","Parada Pilarica","140,392710530346","07"
179,"0707004",1,"Normal","07070040029",,0,"291,04","833692,0948","1185827,9384","Parada Pilarica","129,021518281092","07"
277,"0707005",1,"Normal","07070050013",,0,"270,43","833755,2662","1185839,9223","Parada Pilarica","184,341178784203","07"
410,"0707006",1,"Normal","07070060047",,0,"102,8","833721,2705","1185900,4575","Parada Pilarica","204,402611520736","07"
428,"0707009",1,"Normal","07070090008",,0,"102,44","833756,8788","1185907,6752","Parada Pilarica","231,864128584421","07"
804,"0707004",1,"Normal","07070040027",,0,"516,69","833711,8111","1185848,7232","Parada Pilarica","157,706090197258","07"
