"OBJECTID","COBAMA","SUBTIPO_LO","TIPO_LOTE","CBML","FORMA","NUMERO_EDI","AREA_LOTE","X_MAGNAMED","Y_MAGNAMED","ESTACIONMASCERCANA","DISTANCIAAESTACI0N","COMUNA"
71550,"1111015",1,"Normal","11110150005",,0,"204,75","831235,5026","1182820,1925","Parada Simón Bolivar","111,586210021346","11"
73335,"1111015",1,"Normal","11110150008",,0,"206,92","831238,9454","1182871,0879","Parada Simón Bolivar","162,193668915765","11"
73338,"1111015",1,"Normal","11110150029",,0,"446,38","831249,8191","1182933,6008","Parada La América","121,983156150442","11"
73842,"1111015",1,"Normal","11110150006",,0,205,"831236,6603","1182837,2301","Parada Simón Bolivar","128,479116356531","11"
73938,"1111015",1,"Normal","11110150015",,0,"336,57","831252,1413","1182950,6801","Parada La América","105,545948287756","11"
73940,"1111015",1,"Normal","11110150010",,0,"108,92","831240,9855","1182901,1731","Parada La América","153,345471937013","11"
284807,"1111038",1,"Normal","11110380013",,0,"275,31","831253,5964","1183020,4525","Parada La América","40,4731719377705","11"
309168,"1111039",1,"Normal","11110390013",,0,"181,63","831276,7054","1183148,7468","Parada La América","89,4624228881998","11"
63987,"1114009",1,"Normal","11140090002",,0,"197,99","831931,035","1184807,2108","Parada Colombia","85,3557951901357","11"
63990,"1114009",1,"Normal","11140090008",,0,"197,99","831942,5799","1184859,9613","Parada Colombia","37,8355749578222","11"
63991,"1114009",1,"Normal","11140090009",,0,"197,99","831944,504","1184868,7531","Parada Colombia","32,033705559656","11"
63992,"1114009",1,"Normal","11140090012",,0,"197,99","831950,2764","1184895,1284","Parada Colombia","28,0666341080193","11"
64314,"1114003",1,"Normal","11140030005",,0,"405,76","831910,2909","1184633,1916","Parada Colombia","259,755895734705","11"
64429,"1114003",1,"Normal","11140030021",,0,"197,77","831925,9775","1184783,2711","Parada Colombia","108,989990232543","11"
64906,"1114003",1,"Normal","11140030011",,0,"199,33","831906,2979","1184695,1664","Parada Colombia","197,962918441697","11"
64907,"1114003",1,"Normal","11140030016",,0,"195,38","831916,1027","1184739,3149","Parada Colombia","153,15225543135","11"
64978,"1114015",1,"Normal","11140150016",,0,"192,86","831961,8412","1184949,859","Parada Colombia","70,2792077924921","11"
65103,"1114003",1,"Normal","11140030019",,0,"195,63","831921,9589","1184765,5356","Parada Colombia","126,72211427014","11"
65533,"1114003",1,"Normal","11140030020",,0,"200,86","831923,9804","1184774,3789","Parada Colombia","117,861480968456","11"
65836,"1114015",1,"Normal","11140150032",,0,"504,58","831962,5222","1184928,2527","Parada Colombia","55,6658264703773","11"
66111,"1114003",1,"Normal","11140030014",,0,"195,74","831912,1471","1184721,7742","Parada Colombia","170,925163969617","11"
66569,"1114009",1,"Normal","11140090005",,0,"197,99","831936,8074","1184833,5861","Parada Colombia","60,210547993537","11"
66813,"1114003",1,"Normal","11140030017",,0,"194,3","831918,0651","1184748,0118","Parada Colombia","144,364165105519","11"
67477,"1114009",1,"Normal","11140090006",,0,"197,98","831938,7318","1184842,3776","Parada Colombia","52,2602217019613","11"
67480,"1114009",1,"Normal","11140090013",,0,"197,99","831952,2006","1184903,9201","Parada Colombia","32,1583794570119","11"
67546,"1114003",1,"Normal","11140030009",,0,"196,16","831902,4237","1184677,4627","Parada Colombia","215,990873389919","11"
67711,"1114003",1,"Normal","11140030008",,0,"210,72","831900,5178","1184668,3718","Parada Colombia","225,249440174088","11"
67766,"1114003",1,"Normal","11140030006",,0,"199,05","831904,9442","1184647,182","Parada Colombia","246,05950903758","11"
68434,"1114003",1,"Normal","11140030013",,0,"198,9","831910,2246","1184712,9642","Parada Colombia","179,86698320168","11"
68719,"1114015",1,"Normal","11140150017",,0,"296,8","831964,3717","1184960,9997","Parada Colombia","81,0563380867444","11"
68736,"1114003",1,"Normal","11140030004",,0,"253,38","831916,3287","1184618,423","Parada Colombia","274,355082544586","11"
70262,"1114009",1,"Normal","11140090004",,0,"197,99","831934,8833","1184824,7943","Parada Colombia","68,4285355720508","11"
70717,"1114015",1,"Normal","11140150015",,0,"195,67","831959,7992","1184940,9789","Parada Colombia","61,8492787395282","11"
71224,"1114009",1,"Normal","11140090007",,0,198,"831940,6554","1184851,1695","Parada Colombia","44,7195623917585","11"
71226,"1114009",1,"Normal","11140090011",,0,"197,99","831948,3523","1184886,3366","Parada Colombia","26,5380168986049","11"
71263,"1114003",1,"Normal","11140030010",,0,"198,54","831904,4107","1184686,2502","Parada Colombia","207,033683964344","11"
71309,"1114003",1,"Normal","11140030012",,0,"199,75","831908,2151","1184704,0892","Parada Colombia","188,890171434481","11"
73268,"1114009",1,"Normal","11140090010",,0,"197,99","831946,4282","1184877,5449","Parada Colombia","27,9953874371434","11"
73468,"1114003",1,"Normal","11140030007",,0,"245,48","831899,3484","1184657,5111","Parada Colombia","236,205721724852","11"
73776,"1114003",1,"Normal","11140030018",,0,"197,15","831920,0407","1184756,7509","Parada Colombia","135,553594532613","11"
74049,"1114003",1,"Normal","11140030015",,0,"197,6","831914,131","1184730,5461","Parada Colombia","162,029639887315","11"
74429,"1114003",1,"Normal","11140030003",,0,"275,48","831926,2702","1184611,9485","Parada Colombia","280,809231867115","11"
285141,"1114009",1,"Normal","11140090003",,0,"197,99","831932,9591","1184816,0026","Parada Colombia","76,828171539651","11"
67179,"1109029",1,"Normal","11090290017",,0,"275,31","831221,4832","1182334,5178","Parada Simón Bolivar","379,181956413711","11"
183756,"1109035",1,"Normal","11090350002",,0,"325,19","831239,4054","1182375,3864","Parada Simón Bolivar","339,386027941912","11"
63695,"1109029",1,"Normal","11090290031",,0,"270,6","831211,5777","1182235,7171","Parada Villa del Aburrá","454,363328582247","11"
63708,"1109029",1,"Normal","11090290043",,0,"129,13","831201,6414","1182199,9347","Parada Villa del Aburrá","417,523879696357","11"
63719,"1109029",1,"Normal","11090290007",,0,"121,89","831201,7537","1182209,1094","Parada Villa del Aburrá","426,67878505256","11"
63778,"1109029",1,"Normal","11090290015",,0,"371,67","831213,2156","1182311,806","Parada Simón Bolivar","401,764702319638","11"
64153,"1109018",1,"Normal","11090180007",,0,"171,54","831192,2259","1182096,7272","Parada Villa del Aburrá","313,616602536145","11"
64156,"1109029",1,"Normal","11090290028",,0,"261,09","831214,0342","1182271,3659","Parada Simón Bolivar","442,336683847341","11"
64416,"1109008",1,"Normal","11090080011",,0,"187,58","831187,433","1181991,3933","Parada Villa del Aburrá","208,353973750368","11"
64418,"1109029",1,"Normal","11090290008",,0,"137,18","831203,1414","1182217,9621","Parada Villa del Aburrá","435,6591108191","11"
64582,"1109029",1,"Normal","11090290037",,0,"262,3","831207,9922","1182181,7641","Parada Villa del Aburrá","400,2466620996","11"
65009,"1109029",1,"Normal","11090290016",,0,"294,86","831210,8125","1182322,9759","Parada Simón Bolivar","390,538387230965","11"
65176,"1109029",1,"Normal","11090290005",,0,"159,02","831199,3763","1182162,1193","Parada Villa del Aburrá","379,591624535825","11"
65618,"1109018",1,"Normal","11090180006",,0,"230,41","831194,3041","1182081,3488","Parada Villa del Aburrá","298,596501538881","11"
65868,"1109018",1,"Normal","11090180008",,0,"150,11","831202,9196","1182093,18","Parada Villa del Aburrá","311,614489134717","11"
66118,"1109029",1,"Normal","11090290003",,0,"159,72","831198,0119","1182141,0618","Parada Villa del Aburrá","358,462301582001","11"
66120,"1109029",1,"Normal","11090290012",,0,"119,49","831206,4582","1182280,5504","Parada Simón Bolivar","433,09059186044","11"
66413,"1109042",1,"Normal","11090420007",,0,"242,5","831219,5946","1182521,38","Parada Simón Bolivar","191,84666606699","11"
66651,"1109042",1,"Normal","11090420011",,0,"160,63","831217,3112","1182562,6749","Parada Simón Bolivar","150,361878450873","11"
66823,"1109008",1,"Normal","11090080007",,0,"269,02","831188,8567","1181943,1405","Parada Villa del Aburrá","161,119037538388","11"
66922,"1109029",1,"Normal","11090290006",,0,"154,79","831200,0978","1182172,598","Parada Villa del Aburrá","390,112668963241","11"
67091,"1109029",1,"Normal","11090290004",,0,"155,15","831198,6651","1182151,6117","Parada Villa del Aburrá","369,043876583371","11"
67111,"1109018",1,"Normal","11090180005",,0,"185,72","831191,1512","1182066,9849","Parada Villa del Aburrá","283,893625634381","11"
67371,"1109008",1,"Normal","11090080010",,0,"255,08","831189,5523","1181979,57","Parada Villa del Aburrá","197,046025020615","11"
67906,"1109018",1,"Normal","11090180003",,0,"255,32","831202,3204","1182060,6905","Parada Villa del Aburrá","279,385481208207","11"
68624,"1109029",1,"Normal","11090290009",,0,"118,07","831203,9386","1182245,1573","Parada Villa del Aburrá","462,855462000879","11"
68773,"1109029",1,"Normal","11090290044",,0,"526,97","831205,5309","1182124,1162","Parada Villa del Aburrá","342,672952072347","11"
69181,"1109018",1,"Normal","11090180004",,0,"249,44","831190,2076","1182047,8323","Parada Villa del Aburrá","264,733552829189","11"
69183,"1109029",1,"Normal","11090290010",,0,"118,56","831204,4674","1182254,1339","Parada Simón Bolivar","459,600608903358","11"
69268,"1109042",1,"Normal","11090420010",,0,"233,39","831221,4147","1182551,3867","Parada Simón Bolivar","161,94648065964","11"
69278,"1109042",1,"Normal","11090420008",,0,"234,6","831220,2378","1182531,3613","Parada Simón Bolivar","181,893945345794","11"
69553,"1109029",1,"Normal","11090290032",,0,"270,55","831210,9883","1182226,6412","Parada Villa del Aburrá","445,259624834777","11"
69873,"1109008",1,"Normal","11090080006",,0,"275,87","831188,5635","1181931,0745","Parada Villa del Aburrá","149,271078339181","11"
70104,"1109042",1,"Normal","11090420006",,0,"192,42","831213,6365","1182509,3088","Parada Simón Bolivar","203,692273995685","11"
70140,"1109029",1,"Normal","11090290013",,0,"266,97","831212,458","1182290,1934","Parada Simón Bolivar","423,434341680546","11"
70834,"1109008",1,"Normal","11090080005",,0,"234,04","831188,2105","1181920,0391","Parada Villa del Aburrá","138,452869361303","11"
73783,"1109042",1,"Normal","11090420009",,0,"233,94","831220,7848","1182541,2893","Parada Simón Bolivar","171,996799363638","11"
73862,"1109029",1,"Normal","11090290042",,0,"122,81","831200,7914","1182191,0883","Parada Villa del Aburrá","408,611544052987","11"
73953,"1109029",1,"Normal","11090290011",,0,"263,02","831213,4866","1182262,6075","Parada Simón Bolivar","451,114810506986","11"
74009,"1109008",1,"Normal","11090080009",,0,"256,96","831189,2632","1181967,3641","Parada Villa del Aburrá","184,970435350972","11"
74555,"1109008",1,"Normal","11090080008",,0,"263,52","831189,0237","1181955,2459","Parada Villa del Aburrá","173,015222061922","11"
183759,"1109035",1,"Normal","11090350006",,0,"232,74","831211,9211","1182407,9146","Parada Simón Bolivar","305,350887287964","11"
183760,"1109035",1,"Normal","11090350008",,0,"1032,64","831220,8707","1182434,8734","Parada Simón Bolivar","278,571169823075","11"
184156,"1109035",1,"Normal","11090350007",,0,"289,51","831219,7277","1182416,9983","Parada Simón Bolivar","296,438034463404","11"
184157,"1109035",1,"Normal","11090350010",,0,"156,81","831210,7794","1182466,2686","Parada Simón Bolivar","246,807820666994","11"
184161,"1109035",1,"Normal","11090350009",,0,"369,52","831222,4032","1182453,878","Parada Simón Bolivar","259,607513223516","11"
184167,"1109035",1,"Normal","11090350003",,0,"231,49","831235,7792","1182387,2691","Parada Simón Bolivar","327,194263287128","11"
265327,"1109035",1,"Normal","11090350011","1",0,"184,48","831211,9094","1182480,9758","Parada Simón Bolivar","232,070857583146","11"
310509,"1109008",1,"Normal","11090080012",,0,"134,62","831192,1309","1181996,9981","Parada Villa del Aburrá","214,704345430031","11"
64415,"1109006",1,"Normal","11090060010",,0,"211,16","831186,284","1181824,2215","Parada Villa del Aburrá","50,2886766123064","11"
65617,"1109008",1,"Normal","11090080004",,0,"150,98","831187,581","1181908,5134","Parada Villa del Aburrá","127,130193016703","11"
65863,"1109006",1,"Normal","11090060008",,0,"293,63","831184,4864","1181807,9808","Parada Villa del Aburrá","38,0268039818439","11"
66524,"1109006",1,"Normal","11090060011",,0,"445,52","831196,3105","1181838,2162","Parada Villa del Aburrá","67,4748077979722","11"
67310,"1109008",1,"Normal","11090080003",,0,"272,76","831199,1028","1181903,1711","Parada Villa del Aburrá","125,718856500381","11"
70606,"1109006",1,"Normal","11090060006",,0,"327,15","831172,3618","1181769,0707","Parada Villa del Aburrá","25,9898915098125","11"
70611,"1109006",1,"Normal","11090060012",,0,"343,06","831212,9381","1181843,2188","Parada Villa del Aburrá","82,5223017850717","11"
71134,"1109006",1,"Normal","11090060009",,0,"224,14","831184,6981","1181816,4447","Parada Villa del Aburrá","43,55557189482","11"
73595,"1109008",1,"Normal","11090080002",,0,"315,03","831210,4104","1181901,335","Parada Villa del Aburrá","128,625107545943","11"
65524,"1112038",1,"Normal","11120380011",,0,"322,17","831654,1622","1183624,4045","Parada Los Pinos","255,301676854849","11"
72628,"1203999",1,"Via","12039990017",,0,"101,37","831272,3324","1183213,8416","Parada La América","165,950781388376","11"
75843,"1203006",1,"Normal","12030060002",,0,"100,18","831276,7865","1183217,1545","Parada La América","170,320878690018","11"
66697,"1114999",1,"Espacio Publico","11149990019",,,"5336,35","832066,3886","1185464,9133","Estación Robledo","410,320588172597","11"
66736,"1114045",1,"Lote","11140450004",,0,"118,43","832080,6144","1185448,7996","Estación Robledo","346,854457797863","11"
67399,"1114045",1,"Normal","11140450003",,0,"542,82","832108,5009","1185467,5209","Estación Robledo","313,29677192899","11"
67464,"1109006",1,"Normal","11090060005",,0,"325,28","831183,6925","1181769,5008","Parada Villa del Aburrá","34,9903903836073","11"
75850,"1204013",1,"Normal","12040130024",,0,"202,71","831211,2488","1183123,7336","Parada La América","72,880888377129","11"
77153,"1204013",1,"Normal","12040130023",,0,"271,69","831212,3777","1183139,4904","Parada La América","87,9748086523237","11"
79774,"1204013",1,"Normal","12040130001",,0,"196,06","831210,1681","1183112,8435","Parada La América","62,7637218923385","11"
71875,"1201001",1,"Normal","12010010030",,0,"247,93","831911,9927","1184975,2558","Parada Colombia","84,2901088732165","11"
71884,"1201005",1,"Normal","12010050020",,0,"213,68","831956,8844","1185173,1368","Parada Colombia","284,237162728788","11"
71949,"1201009",1,"Normal","12010090015",,0,"216,4","831973,5958","1185248,2231","Parada Colombia","361,102528236533","11"
72037,"1201009",1,"Normal","12010090001",,0,"335,08","831967,7228","1185222,4911","Parada Colombia","334,726407710743","11"
72205,"1201005",1,"Normal","12010050019",,0,"216,27","831958,7138","1185180,8881","Parada Colombia","292,178106992549","11"
72232,"1201001",1,"Normal","12010010026",,0,"268,85","831920,2671","1185010,725","Parada Colombia","119,243755339102","11"
72390,"1201001",1,"Normal","12010010029",,0,"249,94","831913,9914","1184984,0361","Parada Colombia","92,8344458772843","11"
75041,"1201009",1,"Normal","12010090014",,0,"216,65","831975,4814","1185256,0294","Parada Colombia","369,121863930411","11"
75425,"1201001",1,"Normal","12010010023",,0,"266,05","831926,5172","1185037,6963","Parada Colombia","146,337380645626","11"
75446,"1201005",1,"Normal","12010050001",,0,"340,95","831952,6679","1185155,533","Parada Colombia","266,205862233307","11"
75518,"1201001",1,"Normal","12010010022",,0,"444,67","831929,3479","1185050,2706","Parada Colombia","159,044477305704","11"
75632,"1201004",1,"Normal","12010040001",,0,"352,02","831936,5333","1185079,3623","Parada Colombia","188,604414633655","11"
76235,"1201009",1,"Normal","12010090017",,0,"218,93","831970,0959","1185232,4875","Parada Colombia","344,983926677951","11"
77115,"1201001",1,"Normal","12010010025",,0,"246,24","831922,2991","1185019,8303","Parada Colombia","128,358221593658","11"
77166,"1201005",1,"Normal","12010050018",,0,"169,87","831964,6152","1185188,1898","Parada Colombia","300,219553433315","11"
77281,"1201001",1,"Normal","12010010031",,0,"249,97","831909,9578","1184966,4848","Parada Colombia","75,8736988096286","11"
78401,"1201004",1,"Normal","12010040022",,0,"245,76","831938,9313","1185090,1948","Parada Colombia","199,625664387921","11"
79121,"1201001",1,"Normal","12010010024",,0,"250,31","831924,3609","1185028,5881","Parada Colombia","137,157125806874","11"
79304,"1201004",1,"Normal","12010040021",,0,"243,86","831940,8792","1185099,0645","Parada Colombia","208,656977921835","11"
79719,"1201001",1,"Normal","12010010035",,0,"240,42","831901,7661","1184931,1711","Parada Colombia","44,4936313426728","11"
79872,"1201005",1,"Normal","12010050017",,0,"210,44","831966,7905","1185197,9474","Parada Colombia","310,216732400928","11"
79971,"1201009",1,"Normal","12010090016",,0,"216,96","831971,9491","1185240,356","Parada Colombia","353,057831945778","11"
80166,"1201005",1,"Normal","12010050021",,0,"210,02","831955,0881","1185165,4826","Parada Colombia","276,399478562797","11"
82177,"1201001",1,"Normal","12010010027",,0,249,"831918,0275","1185001,6206","Parada Colombia","110,178849316698","11"
82429,"1201001",1,"Normal","12010010001",,0,"188,92","831903,7666","1184920,6776","Parada Colombia","34,380362294334","11"
82596,"1201009",1,"Normal","12010090013",,0,"334,31","831977,5578","1185266,0496","Parada Colombia","379,367522344278","11"
187188,"1201001",1,"Normal","12010010033",,0,"252,57","831905,8705","1184948,8364","Parada Colombia","59,4851518562703","11"
187190,"1201001",1,"Normal","12010010032",,0,"249,72","831907,8775","1184957,6926","Parada Colombia","67,6049832057046","11"
268551,"1201001",1,"Normal","12010010034",,0,"255,21","831903,7382","1184939,909","Parada Colombia","51,6738541880559","11"
284136,"1201001",1,"Normal","12010010028",,0,"249,1","831916,0588","1184992,824","Parada Colombia","101,466441591279","11"
71901,"1211017",1,"Normal","12110170040",,0,"229,98","831166,7984","1182521,2269","Parada Simón Bolivar","196,106565453386","11"
71986,"1211039",1,"Normal","12110390028",,0,"252,98","831192,7499","1182896,2702","Parada La América","162,400177180823","11"
72120,"1211001",1,"Normal","12110010018",,0,"247,23","831156,8864","1182409,981","Parada Simón Bolivar","307,581623796388","11"
72200,"1211035",1,"Normal","12110350023",,0,"258,72","831181,1266","1182739,0139","Parada Simón Bolivar","38,1536633217282","11"
72494,"1211035",1,"Normal","12110350019",,0,"252,98","831186,1441","1182794,198","Parada Simón Bolivar","85,0794484591265","11"
72495,"1211035",1,"Normal","12110350018",,0,"252,99","831186,8539","1182805,1749","Parada Simón Bolivar","95,591785108733","11"
72564,"1211001",1,"Normal","12110010013",,0,"242,56","831167,8276","1182457,9592","Parada Simón Bolivar","258,318783748443","11"
72707,"1211999",1,"Via","12119990004",,0,"33,19","831208,7514","1182939,2913","Parada La América","116,833199687943","11"
72708,"1211039",1,"Normal","12110390019",,0,"252,97","831198,0338","1182973,0868","Parada La América","87,1928907602069","11"
72711,"1211999",1,"Via","12119990003",,0,"32,76","831210,2365","1182961,254","Parada La América","94,952621146055","11"
72877,"1211035",1,"Normal","12110350020",,0,"252,99","831184,7246","1182772,2441","Parada Simón Bolivar","64,5782632600135","11"
72902,"1211001",1,"Normal","12110010015",,0,"256,01","831161,074","1182434,4648","Parada Simón Bolivar","282,668005074482","11"
75394,"1211039",1,"Normal","12110390025",,0,"252,98","831195,0145","1182929,1917","Parada La América","129,877351417552","11"
75464,"1211035",1,"Normal","12110350014",,0,"267,93","831189,8303","1182849,401","Parada Simón Bolivar","138,753216960003","11"
75636,"1211035",1,"Normal","12110350021",,0,"252,99","831184,0148","1182761,2672","Parada Simón Bolivar","54,7860432145235","11"
75666,"1211017",1,"Normal","12110170035",,0,230,"831170,0702","1182571,1195","Parada Simón Bolivar","146,687155399183","11"
75667,"1211017",1,"Normal","12110170026",,0,"232,27","831175,9622","1182660,9746","Parada Simón Bolivar","60,7959373938481","11"
76540,"1211999",1,"Via","12119990002",,0,"33,01","831211,0072","1182972,284","Parada La América","83,997459474384","11"
76541,"1211039",1,"Normal","12110390024",,0,"252,98","831195,7694","1182940,1655","Parada La América","119,10718114622","11"
76542,"1211039",1,"Normal","12110390021",,0,"252,98","831197,2791","1182962,1131","Parada La América","97,7432777183111","11"
76740,"1211001",1,"Normal","12110010001",,0,"323,07","831148,1853","1182398,8884","Parada Simón Bolivar","320,076128287636","11"
76970,"1211017",1,"Normal","12110170025",,0,"154,99","831181,5886","1182671,6666","Parada Simón Bolivar","48,7308896254126","11"
76971,"1211017",1,"Normal","12110170033",,0,230,"831171,3789","1182591,0763","Parada Simón Bolivar","127,080689481889","11"
76972,"1211017",1,"Normal","12110170032",,0,230,"831172,0332","1182601,0548","Parada Simón Bolivar","117,335130127347","11"
76988,"1211017",1,"Normal","12110170042",,0,"229,98","831165,4899","1182501,2702","Parada Simón Bolivar","215,968736486444","11"
76989,"1211017",1,"Normal","12110170034",,0,230,"831170,7246","1182581,098","Parada Simón Bolivar","136,867404569706","11"
76990,"1211017",1,"Normal","12110170030",,0,230,"831173,342","1182621,0117","Parada Simón Bolivar","98,0165805992538","11"
76991,"1211017",1,"Normal","12110170028",,0,"230,01","831174,6508","1182640,9686","Parada Simón Bolivar","79,0687185201388","11"
77204,"1211035",1,"Normal","12110350022",,0,"252,98","831183,305","1182750,2904","Parada Simón Bolivar","45,5648460914039","11"
77205,"1211035",1,"Normal","12110350015",,0,"252,99","831188,9841","1182838,1056","Parada Simón Bolivar","127,657779300931","11"
78003,"1211999",1,"Via","12119990001",,,"21,19","831211,8971","1182985,2007","Parada La América","71,2251600244929","11"
78031,"1211001",1,"Normal","12110010017",,0,"172,97","831166,5509","1182412,8179","Parada Simón Bolivar","303,296447334473","11"
78203,"1211039",1,"Normal","12110390022",,0,"252,98","831196,5242","1182951,1393","Parada La América","108,39000432624","11"
78348,"1211035",1,"Normal","12110350016",,0,"252,99","831188,274","1182827,1287","Parada Simón Bolivar","116,90506675314","11"
78636,"1211039",1,"Normal","12110390017",,0,"252,98","831198,7888","1182984,0605","Parada La América","76,7782490445805","11"
78637,"1211039",1,"Normal","12110390026",,0,"252,98","831194,2596","1182918,2179","Parada La América","140,688301162163","11"
78709,"1211001",1,"Normal","12110010014",,0,"247,84","831161,0755","1182445,341","Parada Simón Bolivar","271,917350954293","11"
78739,"1211017",1,"Normal","12110170039",,0,"229,99","831167,4528","1182531,2054","Parada Simón Bolivar","186,191312372789","11"
78740,"1211017",1,"Normal","12110170038",,0,"229,99","831168,1071","1182541,184","Parada Simón Bolivar","176,289048781492","11"
78741,"1211017",1,"Normal","12110170037",,0,"229,99","831168,7615","1182551,1625","Parada Simón Bolivar","166,402212961","11"
78742,"1211017",1,"Normal","12110170001",,0,"345,43","831165,1064","1182488,7157","Parada Simón Bolivar","228,398040581879","11"
79440,"1211035",1,"Normal","12110350024",,0,"252,99","831185,4342","1182783,2211","Parada Simón Bolivar","74,7175213700658","11"
79441,"1211035",1,"Normal","12110350017",,0,"252,99","831187,5638","1182816,1518","Parada Simón Bolivar","106,210014265006","11"
79679,"1211017",1,"Normal","12110170041",,0,"229,99","831166,1441","1182511,2485","Parada Simón Bolivar","206,032869926631","11"
79680,"1211017",1,"Normal","12110170031",,0,230,"831172,6877","1182611,0332","Parada Simón Bolivar","107,641877988031","11"
79681,"1211017",1,"Normal","12110170029",,0,"230,01","831173,9963","1182630,9901","Parada Simón Bolivar","88,4813492588778","11"
79751,"1211017",1,"Normal","12110170027",,0,"230,01","831175,3051","1182650,9471","Parada Simón Bolivar","69,8284766541402","11"
79874,"1211001",1,"Normal","12110010016",,0,"180,63","831161,2325","1182424,5749","Parada Simón Bolivar","292,428179652952","11"
79934,"1211039",1,"Normal","12110390029",,0,"252,99","831191,9979","1182885,296","Parada La América","173,289404045489","11"
80088,"1211039",1,"Normal","12110390027",,0,"252,98","831193,5048","1182907,2441","Parada La América","151,531348648002","11"
80089,"1211039",1,"Normal","12110390002",,0,"281,77","831191,1276","1182873,7019","Parada Simón Bolivar","162,802781185757","11"
82911,"1211039",1,"Normal","12110390016",,0,"252,98","831199,5436","1182995,0345","Parada La América","66,5632035716862","11"
82912,"1211039",1,"Normal","12110390015",,0,"441,57","831202,6956","1183010,8897","Parada La América","51,2412758117911","11"
263732,"1211017",1,"Normal","12110170036",,0,"229,99","831169,4158","1182561,141","Parada Simón Bolivar","156,533683923441","11"
73863,"1109042",1,"Normal","11090420012",,0,"118,4","831229,4824","1182561,5048","Parada Simón Bolivar","152,740835315557","11"
63282,"1114026",1,"Normal","11140260009",,0,"243,93","832000,3646","1185103,8397","Parada Colombia","226,465543469998","11"
64797,"1114026",1,"Normal","11140260006",,0,"252,81","831994,624","1185077,3544","Parada Colombia","199,581756838119","11"
64912,"1114025",1,"Normal","11140250010",,0,"386,52","831975,2409","1184991,3988","Parada Colombia","112,956826163923","11"
65183,"1114026",1,"Normal","11140260010",,0,"241,18","832002,2711","1185112,5361","Parada Colombia","235,314986055","11"
65841,"1114026",1,"Normal","11140260005",,0,"244,86","831988,3001","1185067,4362","Parada Colombia","188,033427401535","11"
