"OBJECTID","COBAMA","SUBTIPO_LO","TIPO_LOTE","CBML","FORMA","NUMERO_EDI","AREA_LOTE","X_MAGNAMED","Y_MAGNAMED","ESTACIONMASCERCANA","DISTANCIAAESTACI0N","COMUNA"
243775,"0517018",1,"Normal","05170180025",,0,"111,67","834416,8004","1185846,6914","Parada 65 Norte","316,114472120778","05"
243776,"0517018",1,"Normal","05170180035",,0,"77,61","834465,6564","1185840,3463","Parada 65 Norte","364,326136289601","05"
243777,"0517018",1,"Normal","05170180045",,0,"141,36","834406,4376","1185857,2922","Parada 65 Norte","306,994917356275","05"
243778,"0517018",1,"Normal","05170180034",,0,"80,31","834460,5853","1185841,4542","Parada 65 Norte","359,338339170539","05"
243787,"0517018",1,"Normal","05170180031",,0,"58,22","834446,2188","1185844,5033","Parada 65 Norte","345,23336648656","05"
246547,"0517021",1,"Normal","05170210034",,0,"84,63","834677,0446","1185791,471","Estación Terminal del Norte","522,575038551971","05"
248783,"0517999",1,"Espacio Publico","05179990014",,0,"30,43","834391,6048","1185860,9246","Parada 65 Norte","292,81462907047","05"
248788,"0517999",1,"Espacio Publico","05179990027",,0,"19,88","834473,6442","1185834,0767","Parada 65 Norte","371,965292817742","05"
248789,"0517999",1,"Espacio Publico","05179990028",,0,"19,8","834475,3053","1185841,5189","Parada 65 Norte","374,027833244587","05"
248790,"0517999",1,"Espacio Publico","05179990021",,,"38,53","834505,2093","1185831,0032","Parada 65 Norte","403,380362071069","05"
254944,"0517020",1,"Normal","05170200030",,0,"193,55","834540,4706","1185818,3461","Parada 65 Norte","438,411713446302","05"
254945,"0517020",1,"Normal","05170200025",,0,"100,26","834533,2611","1185824,6368","Parada 65 Norte","431,260201790359","05"
254949,"0517020",1,"Normal","05170200019",,0,"77,74","834508,2191","1185829,3877","Parada 65 Norte","406,337700909772","05"
254952,"0517020",1,"Normal","05170200020",,0,"70,94","834512,4061","1185828,6184","Parada 65 Norte","410,500585082492","05"
254953,"0517020",1,"Normal","05170200021",,0,"71,01","834516,3443","1185827,6997","Parada 65 Norte","414,412972572389","05"
256631,"0517020",1,"Normal","05170200022",,0,"71,48","834520,2946","1185826,8009","Parada 65 Norte","418,340450983988","05"
315987,"0517999",1,"Espacio Publico","05179990007",,0,"163,47","834412,1261","1185906,8382","Parada 65 Norte","322,741741442454","05"
315988,"0517999",1,"Espacio Publico","05179990008",,0,"587,23","834419,5297","1185869,526","Parada 65 Norte","331,741043196631","05"
252372,"0519020",1,"Lote","05190200014",,0,"787,03","834238,8343","1185852,0608","Parada 65 Norte","141,129969898715","05"
252373,"0519020",1,"Lote","05190200025",,0,"2548,61","834318,7432","1185883,8357","Parada 65 Norte","238,138973784626","05"
240930,"0519022",1,"Normal","05190220027",,0,"141,28","833817,7011","1185571,0513","Parada Pilarica","266,511322977045","05"
240931,"0519022",1,"Normal","05190220026",,0,"133,55","833822,4889","1185582,9052","Parada Pilarica","263,390377867343","05"
244990,"0519021",1,"Normal","05190210024",,0,"108,69","833804,0892","1185676,3006","Parada Pilarica","206,022590007259","05"
245000,"0519001",1,"Normal","05190010016",,0,"158,73","833840,4801","1185825,7602","Parada Pilarica","252,648889265283","05"
245001,"0519001",1,"Normal","05190010017",,0,"155,29","833844,4416","1185832,0337","Parada 65 Norte","257,856526422521","05"
245002,"0519001",1,"Normal","05190010011",,0,"159,82","833817,4455","1185795,238","Parada Pilarica","220,798783986189","05"
245004,"0519001",1,"Normal","05190010006",,0,"203,1","833794,9984","1185762,0458","Parada Pilarica","191,475509754144","05"
245005,"0519001",1,"Normal","05190010014",,0,"160,37","833831,4138","1185813,784","Parada Pilarica","239,900206356145","05"
245006,"0519001",1,"Normal","05190010010",,0,"201,98","833814,3989","1185787,6996","Parada Pilarica","215,811604424988","05"
245007,"0519001",1,"Normal","05190010013",,0,"165,42","833826,7703","1185807,6001","Parada Pilarica","233,46049987443","05"
245008,"0519001",1,"Normal","05190010012",,0,"161,14","833822,038","1185801,4087","Parada Pilarica","227,015632766876","05"
245009,"0519001",1,"Normal","05190010005",,0,"207,85","833790,0017","1185755,7787","Parada Pilarica","185,64031495276","05"
245380,"0519001",1,"Normal","05190010004",,0,"199,79","833785,0759","1185749,4831","Parada Pilarica","180,042036908378","05"
245388,"0519001",1,"Normal","05190010029",,0,"484,59","833819,085","1185755,3541","Parada Pilarica","214,466792748941","05"
246552,"0519022",1,"Normal","05190220025",,0,"45,86","833822,6547","1185602,7497","Parada Pilarica","252,739564802152","05"
246553,"0519022",1,"Normal","05190220015",,0,"310,97","833750,637","1185603,7299","Parada Pilarica","193,880831886263","05"
246554,"0519022",1,"Normal","05190220016",,0,"156,16","833750,0365","1185609,7453","Parada Pilarica","189,463878739524","05"
246555,"0519022",1,"Normal","05190220001",,0,"198,78","833817,2243","1185535,1816","Parada Pilarica","289,411925677229","05"
247439,"0519022",1,"Normal","05190220022",,0,"197,12","833805,6712","1185611,4746","Parada Pilarica","233,679662848509","05"
248698,"0519001",1,"Normal","05190010007",,0,"211,74","833799,7723","1185768,5929","Parada Pilarica","197,297521255624","05"
248701,"0519001",1,"Normal","05190010009",,0,"206,53","833809,3904","1185781,348","Parada Pilarica","209,388654294097","05"
248702,"0519001",1,"Normal","05190010002",,0,"226,3","833805,7597","1185748,5466","Parada Pilarica","200,556969400828","05"
249085,"0519001",1,"Normal","05190010008",,0,"197,33","833804,5742","1185775,0198","Parada Pilarica","203,278898345925","05"
249975,"0519021",1,"Normal","05190210027",,0,"254,77","833769,9288","1185657,3301","Parada Pilarica","180,475503055191","05"
250762,"0519021",1,"Normal","05190210025",,0,"75,35","833809,194","1185665,2175","Parada Pilarica","214,165324112452","05"
251220,"0519021",1,"Normal","05190210030",,0,"185,96","833813,8781","1185645,8018","Parada Pilarica","225,372330806986","05"
251221,"0519021",1,"Normal","05190210031",,0,"63,8","833811,7653","1185656,6977","Parada Pilarica","219,412005741511","05"
251225,"0519021",1,"Normal","05190210029",,0,"51,37","833806,0575","1185648,8","Parada Pilarica","216,998428404381","05"
254062,"0519022",1,"Normal","05190220020",,0,"361,89","833782,9309","1185607,4419","Parada Pilarica","216,874986074013","05"
254063,"0519022",1,"Normal","05190220021",,0,"180,05","833791,8137","1185610,6689","Parada Pilarica","222,392385855679","05"
254537,"0519022",1,"Normal","05190220004",,0,"489,02","833809,5006","1185556,2159","Parada Pilarica","269,549599376817","05"
254936,"0519022",1,"Normal","05190220008",,0,"106,09","833774,8546","1185565,6793","Parada Pilarica","237,670312466902","05"
254937,"0519022",1,"Normal","05190220018",,0,"329,8","833749,9807","1185619,8055","Parada Pilarica","183,034359924181","05"
254938,"0519022",1,"Normal","05190220007",,0,"148,5","833784,1441","1185575,9151","Parada Pilarica","237,457560718883","05"
254939,"0519022",1,"Normal","05190220019",,0,"271,31","833773,5541","1185606,7326","Parada Pilarica","209,717567238481","05"
254940,"0519022",1,"Normal","05190220006",,0,"421,61","833791,434","1185571,4335","Parada Pilarica","245,903077852413","05"
255789,"0519021",1,"Normal","05190210005",,0,"199,77","833762,8013","1185657,503","Parada Pilarica","173,947940764295","05"
255790,"0519021",1,"Normal","05190210002",,0,"654,69","833794,6903","1185657,4472","Parada Pilarica","203,199223574665","05"
255791,"0519021",1,"Normal","05190210006",,0,"137,96","833757,5466","1185658,2682","Parada Pilarica","168,884306769529","05"
255792,"0519021",1,"Normal","05190210008",,0,"477,43","833735,1572","1185651,1759","Parada Pilarica","152,771054315053","05"
255793,"0519021",1,"Normal","05190210028",,0,"260,55","833778,0272","1185657,0273","Parada Pilarica","187,988040932952","05"
255794,"0519021",1,"Normal","05190210010",,0,"122,01","833727,3126","1185679,8091","Parada Pilarica","132,377679573632","05"
256201,"0519021",1,"Normal","05190210009",,0,"499,5","833734,8829","1185667,2656","Parada Pilarica","144,577210969698","05"
256202,"0519021",1,"Normal","05190210007",,0,"168,28","833752,7569","1185658,2106","Parada Pilarica","164,622802267611","05"
256203,"0519021",1,"Normal","05190210003",,0,"73,92","833784,6231","1185646,9634","Parada Pilarica","198,190837387087","05"
256226,"0519022",1,"Normal","05190220023",,0,"222,06","833813,7985","1185611,6032","Parada Pilarica","240,599086969773","05"
256227,"0519022",1,"Normal","05190220003",,0,"118,99","833802,5551","1185545,2951","Parada Pilarica","271,784039262186","05"
256623,"0519022",1,"Normal","05190220017",,0,"155,18","833750,1657","1185613,6968","Parada Pilarica","187,016414176169","05"
256624,"0519022",1,"Normal","05190220010",,0,"151,23","833769,1238","1185574,0883","Parada Pilarica","227,673882396635","05"
256625,"0519022",1,"Normal","05190220009",,0,"79,87","833774,1998","1185573,0611","Parada Pilarica","232,048004693771","05"
256626,"0519022",1,"Normal","05190220014",,0,"280,12","833752,9047","1185595,7342","Parada Pilarica","200,958145797614","05"
256627,"0519022",1,"Normal","05190220002",,0,"127,98","833809,2773","1185540,6896","Parada Pilarica","279,838800390962","05"
256628,"0519022",1,"Normal","05190220024",,0,"153,42","833821,602","1185615,4123","Parada Pilarica","245,525385848243","05"
256629,"0519022",1,"Normal","05190220011",,0,"78,3","833763,7657","1185575,9901","Parada Pilarica","222,51549553892","05"
256630,"0519022",1,"Normal","05190220013",,0,"97,73","833750,7034","1185579,8183","Parada Pilarica","210,642034668454","05"
256632,"0519022",1,"Normal","05190220012",,0,"85,27","833758,5768","1185577,36","Parada Pilarica","217,882323737232","05"
307955,"0519022",1,"Normal","05190220005",,0,"518,11","833802,5076","1185570,5082","Parada Pilarica","254,951302891637","05"
310369,"0519022",1,"Normal","05190220028",,0,"174,6","833798,4636","1185611,4691","Parada Pilarica","227,551926768055","05"
311094,"0519001",1,"Normal","05190010015",,0,"158,04","833835,9622","1185819,796","Parada Pilarica","246,264872649109","05"
240537,"0519006",1,"Normal","05190060006",,0,"97,37","834079,5317","1186067,9983","Parada 65 Norte","252,110405370026","05"
240538,"0519006",1,"Normal","05190060018",,0,"116,6","834133,2808","1186070,7701","Parada 65 Norte","255,816229535326","05"
240539,"0519006",1,"Normal","05190060007",,0,"113,12","834081,7242","1186072,881","Parada 65 Norte","256,807155261358","05"
240540,"0519006",1,"Normal","05190060017",,0,"118,89","834136,6445","1186074,4075","Parada 65 Norte","259,86518129628","05"
240541,"0519006",1,"Normal","05190060019",,0,"281,29","834126,3285","1186067,3571","Parada 65 Norte","251,650991700991","05"
240542,"0519006",1,"Normal","05190060003",,0,"308,04","834098,6281","1186055,2545","Parada 65 Norte","238,351755976651","05"
240543,"0519006",1,"Normal","05190060021",,0,"262,27","834113,932","1186050,8805","Parada 65 Norte","234,247213998293","05"
240545,"0519006",1,"Normal","05190060004",,0,"316,15","834090,7326","1186059,6059","Parada 65 Norte","242,952581321037","05"
240546,"0519006",1,"Normal","05190060020",,0,"254,51","834120,4064","1186059,4151","Parada 65 Norte","243,202544851263","05"
240547,"0519006",1,"Normal","05190060001",,0,"99,4","834106,2816","1186034,226","Parada 65 Norte","217,278135117533","05"
240548,"0519006",1,"Normal","05190060022",,0,"104,26","834109,8448","1186042,0604","Parada 65 Norte","225,231831523564","05"
240550,"0519006",1,"Normal","05190060005",,0,"261,66","834076,1697","1186057,9744","Parada 65 Norte","242,431415631199","05"
240934,"0519007",1,"Normal","05190070001",,0,"320,95","834031,2562","1185969,2491","Parada 65 Norte","167,682904812368","05"
242980,"0519011",1,"Normal","05190110003",,0,"268,28","834008,8284","1186058,1291","Parada 65 Norte","258,557126547799","05"
245381,"0519001",1,"Normal","05190010018",,0,"163,66","833854,007","1185819,3736","Parada 65 Norte","247,895912404527","05"
245382,"0519001",1,"Normal","05190010019",,0,"161,79","833859,6151","1185813,5145","Parada 65 Norte","242,318827884925","05"
245383,"0519001",1,"Normal","05190010020",,0,"160,13","833865,358","1185808,0177","Parada 65 Norte","236,739302758118","05"
245384,"0519001",1,"Normal","05190010021",,0,"165,85","833871,1666","1185802,454","Parada 65 Norte","231,237930292244","05"
245385,"0519001",1,"Normal","05190010022",,0,"162,04","833876,9508","1185796,753","Parada 65 Norte","225,926991210713","05"
245386,"0519001",1,"Normal","05190010025",,0,"84,21","833879,9388","1185784,0508","Parada 65 Norte","224,509852538265","05"
245387,"0519001",1,"Normal","05190010023",,0,"96,4","833888,5626","1185794,1494","Parada 65 Norte","214,641900622334","05"
245389,"0519001",1,"Normal","05190010028",,0,"2629,43","833848,0976","1185773,9736","Parada Pilarica","245,803938065647","05"
246556,"0519006",1,"Normal","05190060002",,0,"108,69","834100,2687","1186041,8363","Parada 65 Norte","225,799338468222","05"
250881,"0519008",1,"Parqueadero","05190080001",,1,"12,5","833854,3788","1185848,8771","Parada 65 Norte","249,491130775926","05"
250882,"0519008",1,"Parqueadero","05190080001",,5,"12,49","833861,6789","1185842,0436","Parada 65 Norte","241,46188735431","05"
250883,"0519008",1,"Parqueadero","05190080001",,2,"12,49","833856,2041","1185847,1687","Parada 65 Norte","247,46998663855","05"
250884,"0519008",1,"Parqueadero","05190080001",,3,"12,49","833858,029","1185845,4603","Parada 65 Norte","245,45813826243","05"
250885,"0519008",1,"Parqueadero","05190080001",,6,"12,49","833863,5039","1185840,3352","Parada 65 Norte","239,477899289753","05"
250886,"0519008",1,"Parqueadero","05190080001",,7,"12,49","833865,329","1185838,6269","Parada 65 Norte","237,503737338301","05"
250902,"0519008",1,"Parqueadero","05190080001",,14,"12,49","833878,104","1185826,6682","Parada 65 Norte","223,980990934118","05"
250903,"0519008",1,"Parqueadero","05190080001",,8,"12,49","833867,1539","1185836,9184","Parada 65 Norte","235,53970847384","05"
251249,"0519008",1,"Parqueadero","05190080001",,9,"12,49","833868,979","1185835,2101","Parada 65 Norte","233,585882912478","05"
251250,"0519008",1,"Parqueadero","05190080001",,15,"12,49","833879,9289","1185824,9598","Parada 65 Norte","222,094957222673","05"
251251,"0519008",1,"Parqueadero","05190080001",,10,"12,49","833870,804","1185833,5018","Parada 65 Norte","231,642649076756","05"
251252,"0519008",1,"Parqueadero","05190080001",,11,"12,49","833872,6291","1185831,7933","Parada 65 Norte","229,710221236863","05"
251254,"0519008",1,"Parqueadero","05190080001",,12,"12,49","833874,4541","1185830,0848","Parada 65 Norte","227,788956024184","05"
251255,"0519008",1,"Parqueadero","05190080001",,16,"12,49","833881,7541","1185823,2514","Parada 65 Norte","220,220840411317","05"
251256,"0519008",1,"Parqueadero","05190080001",,17,"12,49","833883,5792","1185821,5429","Parada 65 Norte","218,359518278862","05"
251257,"0519008",1,"Parqueadero","05190080001",,21,"12,5","833890,8799","1185814,7093","Parada 65 Norte","211,046526314109","05"
251258,"0519008",1,"Parqueadero","05190080001",,22,"12,49","833892,7051","1185813,0008","Parada 65 Norte","209,253168290936","05"
251259,"0519008",1,"Parqueadero","05190080001",,24,"12,49","833896,3556","1185809,5839","Parada 65 Norte","205,710925722573","05"
251260,"0519008",1,"Parqueadero","05190080001",,23,"12,49","833894,5304","1185811,2923","Parada 65 Norte","207,474491047012","05"
251266,"0519008",1,"Parqueadero","05190080001",,18,"12,49","833885,4044","1185819,8346","Parada 65 Norte","216,510977857726","05"
251267,"0519008",1,"Parqueadero","05190080001",,19,"12,49","833887,2296","1185818,126","Parada 65 Norte","214,67567216944","05"
251269,"0519008",1,"Parqueadero","05190080001",,20,"12,49","833889,0548","1185816,4177","Parada 65 Norte","212,854053213121","05"
251416,"0519010",1,"Normal","05190100012",,0,"144,49","833967,8486","1186059,2762","Parada 65 Norte","276,976175666737","05"
252323,"0519999",1,"Via","05199990003",,0,"84,7","834019,1171","1185945,4323","Parada 65 Norte","152,632538708363","05"
254052,"0519007",1,"Normal","05190070008",,0,"229,67","833996,5989","1186008,5313","Parada 65 Norte","218,522641344501","05"
254056,"0519007",1,"Normal","05190070007",,0,"256,28","833991,9217","1186001,5184","Parada 65 Norte","214,743758274692","05"
254057,"0519007",1,"Normal","05190070004",,0,"279,94","834008,4513","1185992,6091","Parada 65 Norte","198,835527373974","05"
254058,"0519010",1,"Lote","05190100003",,0,"137,91","833946,4705","1186041,1348","Parada 65 Norte","272,789690945058","05"
255354,"0519011",1,"Normal","05190110001",,0,"271,08","834043,164","1186063,3414","Parada 65 Norte","253,35285268065","05"
256204,"0519007",1,"Normal","05190070016",,0,"153,31","834051,7243","1186028,6805","Parada 65 Norte","217,548254907939","05"
256205,"0519007",1,"Normal","05190070011",,0,"265,48","834016,3976","1186020,458","Parada 65 Norte","220,676896126107","05"
256206,"0519007",1,"Normal","05190070015",,0,"86,85","834046,2842","1186033,7866","Parada 65 Norte","223,824933061121","05"
256207,"0519007",1,"Normal","05190070024",,0,"220,29","834052,8804","1185992,5628","Parada 65 Norte","182,174583969179","05"
256208,"0519007",1,"Normal","05190070017",,0,"239,8","834056,8381","1186022,7821","Parada 65 Norte","210,642112436121","05"
256209,"0519007",1,"Normal","05190070020",,0,"176,73","834075,6328","1186009,7333","Parada 65 Norte","194,455805397208","05"
256210,"0519007",1,"Normal","05190070013",,0,"313,05","834032,8918","1186019,2118","Parada 65 Norte","213,640101209425","05"
256212,"0519007",1,"Normal","05190070002",,0,"307,76","834025,4301","1185985,2963","Parada 65 Norte","184,741076537941","05"
256213,"0519007",1,"Normal","05190070019",,0,"279,36","834082,2456","1186017,9215","Parada 65 Norte","201,844388682794","05"
256214,"0519007",1,"Normal","05190070012",,0,"300,94","834024,7766","1186019,5469","Parada 65 Norte","216,712575864694","05"
256215,"0519007",1,"Normal","05190070025",,0,"244,73","834046,5314","1185986,1208","Parada 65 Norte","177,834436449258","05"
256216,"0519007",1,"Normal","05190070010",,0,"212,9","834006,0141","1186023,2795","Parada 65 Norte","227,467548878724","05"
256217,"0519007",1,"Normal","05190070026",,0,"217,59","834039,5757","1185979,064","Parada 65 Norte","173,499113848545","05"
256218,"0519007",1,"Normal","05190070021",,0,"112,36","834071,1863","1186004,4789","Parada 65 Norte","189,904225855003","05"
256219,"0519007",1,"Normal","05190070014",,0,"311,2","834040,6162","1186020,763","Parada 65 Norte","212,76017338878","05"
256220,"0519007",1,"Normal","05190070003",,0,"293,92","834016,8625","1185988,8353","Parada 65 Norte","191,624021658807","05"
256221,"0519007",1,"Normal","05190070018",,0,"187,62","834066,0495","1186021,5179","Parada 65 Norte","207,61477810179","05"
256222,"0519007",1,"Normal","05190070022",,0,"109,55","834067,5141","1186000,3548","Parada 65 Norte","186,466166741545","05"
256223,"0519007",1,"Lote","05190070028",,0,"42,24","834057,595","1186009,8797","Parada 65 Norte","197,848524478846","05"
257786,"0519008",1,"Parqueadero","05190080005",,100,"11,99","833998,9837","1185927,386","Parada 65 Norte","150,706895794028","05"
259770,"0519010",1,"Normal","05190100002",,0,"136,71","833952,1215","1186035,9716","Parada 65 Norte","265,319701299479","05"
259771,"0519010",1,"Normal","05190100017",,0,"169,46","833964,7795","1186030,253","Parada 65 Norte","253,54264006411","05"
259773,"0519010",1,"Normal","05190100001",,0,"172,88","833959,0512","1186023,3903","Parada 65 Norte","250,995893868206","05"
306059,"0519001",1,"Normal","05190010024",,0,"83,09","833884,001","1185788,7954","Parada 65 Norte","219,818122768323","05"
306795,"0519008",1,"Parqueadero","05190080001",,4,"12,49","833859,8539","1185843,752","Parada 65 Norte","243,455447434594","05"
307181,"0519008",1,"Parqueadero","05190080001",,13,"12,49","833876,279","1185828,3765","Parada 65 Norte","225,879196119423","05"
307552,"0519007",1,"Normal","05190070023",,0,"253,77","834058,8767","1185998,7135","Parada 65 Norte","186,649883187175","05"
310769,"0519007",1,"Normal","05190070009",,0,"218,69","834001,8919","1186014,3619","Parada 65 Norte","221,22183487837","05"
321796,"0519010",1,"Normal","05190100013",,0,"136,5","833972,9112","1186054,2713","Parada 65 Norte","270,140583574567","05"
321797,"0519010",1,"Normal","05190100014",,0,"126,72","833977,2335","1186048,7088","Parada 65 Norte","263,177000559683","05"
321798,"0519010",1,"Normal","05190100015",,0,"143,56","833982,0419","1186041,8582","Parada 65 Norte","254,849777638337","05"
321799,"0519010",1,"Normal","05190100016",,0,"302,61","833965,541","1186041,8568","Parada 65 Norte","263,012190947251","05"
163050,"0517999",1,"Via","05179990045",,0,"125,56","834471,0973","1185948,644","Parada 65 Norte","391,744981180683","05"
163053,"0517999",1,"Via","05179990046",,0,"300,17","834494,0344","1185940,4438","Parada 65 Norte","410,879846331356","05"
163054,"0517019",1,"Normal","05170190002",,0,"631,8","834475,0243","1185922,1171","Parada 65 Norte","387,418648069019","05"
163066,"0517019",1,"Normal","05170190006",,0,"120,45","834473,1289","1185939,805","Parada 65 Norte","390,789169956198","05"
163073,"0517019",1,"Normal","05170190007",,0,"120,46","834480,5846","1185942,75","Parada 65 Norte","398,793762131731","05"
163859,"0517019",1,"Normal","05170190004",,0,"122,09","834458,1624","1185933,907","Parada 65 Norte","374,726922838398","05"
163860,"0517019",1,"Normal","05170190005",,0,"120,46","834465,6732","1185936,8601","Parada 65 Norte","382,785270783818","05"
163862,"0517019",1,"Normal","05170190008",,0,"113,39","834487,6603","1185946,6564","Parada 65 Norte","406,744110245178","05"
205740,"0517014",1,"Normal","05170140015",,0,"69,59","834577,1674","1185681,7353","Parada 65 Norte","494,276198928984","05"
205743,"0517014",1,"Normal","05170140013",,0,"57,85","834585,6533","1185676,2055","Parada 65 Norte","503,969859777892","05"
205744,"0517014",1,"Normal","05170140016",,0,"93,68","834580,5745","1185685,9922","Parada 65 Norte","496,398069824236","05"
205745,"0517014",1,"Normal","05170140012",,0,"84,83","834591,0375","1185677,4891","Parada 65 Norte","508,779971437469","05"
205750,"0517014",1,"Normal","05170140014",,0,"99,25","834575,8808","1185675,9332","Parada 65 Norte","494,680956186729","05"
240553,"0517016",1,"Normal","05170160009",,0,"142,6","834419,6243","1185746,1538","Parada 65 Norte","325,592228109097","05"
240554,"0517016",1,"Normal","05170160016",,0,"141,96","834442,7367","1185747,355","Parada 65 Norte","347,922453796112","05"
240555,"0517016",1,"Normal","05170160014",,0,"124,72","834434,9706","1185762,2941","Parada 65 Norte","337,536322707677","05"
240556,"0517016",1,"Normal","05170160015",,0,"358,89","834447,2355","1185759,3997","Parada 65 Norte","350,109862326587","05"
240557,"0517016",1,"Normal","05170160019",,0,"93,9","834441,4601","1185720,8667","Parada 65 Norte","353,037537889703","05"
240558,"0517016",1,"Normal","05170160006",,0,"66,51","834407,0887","1185727,3088","Parada 65 Norte","318,238602039591","05"
240925,"0517016",1,"Normal","05170160005",,0,64,"834404,8709","1185717,3268","Parada 65 Norte","319,128692583992","05"
240937,"0517020",1,"Normal","05170200008",,0,"257,99","834516,6374","1185786,1133","Parada 65 Norte","415,789430906819","05"
240938,"0517020",1,"Normal","05170200010",,0,"50,03","834499,0398","1185777,641","Parada 65 Norte","399,014551479579","05"
240939,"0517020",1,"Normal","05170200035",,0,"207,93","834559,2157","1185775,4393","Parada 65 Norte","459,109322055302","05"
240940,"0517016",1,"Normal","05170160008",,0,"142,61","834418,1769","1185739,9223","Parada 65 Norte","325,620927147084","05"
240941,"0517016",1,"Normal","05170160010",,0,"142,62","834421,0713","1185752,3855","Parada 65 Norte","325,689518235606","05"
240942,"0517016",1,"Normal","05170160018",,0,"141,98","834439,8426","1185734,8913","Parada 65 Norte","347,859893933672","05"
240943,"0517016",1,"Normal","05170160017",,0,"141,97","834441,2894","1185741,1233","Parada 65 Norte","347,831736191272","05"
240944,"0517016",1,"Normal","05170160012",,0,"124,71","834422,5056","1185765,1883","Parada 65 Norte","324,767397130329","05"
240945,"0517016",1,"Normal","05170160013",,0,"120,88","834428,7382","1185763,7423","Parada 65 Norte","331,151543998359","05"
241342,"0517016",1,"Normal","05170160011",,0,"121,8","834416,2298","1185766,5702","Parada 65 Norte","318,351628513184","05"
241343,"0517016",1,"Normal","05170160020",,0,"81,22","834439,8998","1185714,1478","Parada 65 Norte","353,458825224729","05"
241344,"0517016",1,"Normal","05170160001",,0,"87,03","834438,284","1185707,7086","Parada 65 Norte","353,874487761337","05"
241345,"0517016",1,"Normal","05170160003",,0,"133,03","834418,3765","1185719,3507","Parada 65 Norte","331,35957225393","05"
241348,"0517016",1,"Normal","05170160004",,0,"129,13","834412,0228","1185720,5269","Parada 65 Norte","324,944894885638","05"
